id,phenomenon,standard_sentence,informal_sentence,meaning_same,notes,n_phenomena,component_phenomena,subphenomena,is_pure,standard_tokens,informal_tokens,standard_token_count,informal_token_count,standard_pll_score,informal_pll_score,standard_nll_score,informal_nll_score,standard_perplexity,informal_perplexity,representation_cosine_similarity,model_family
272,sms+spoken,Je ne sais pas si quelqu'un a laissé un message aujourd'hui pour le professeur.,Je sais pas si qqn a laissé un msg ajd pr le professeur.,1,sms abbreviation/contraction + spoken syntax/register,2,"sms, spoken",sms_graphic; spoken_register,0,"['▁Je', '▁ne', '▁sais', '▁pas', '▁si', '▁quelqu', ""'"", 'un', '▁a', '▁laissé', '▁un', '▁message', '▁aujourd', ""'"", 'hui', '▁pour', '▁le', '▁professeur', '.']","['▁Je', '▁sais', '▁pas', '▁si', '▁qq', 'n', '▁a', '▁laissé', '▁un', '▁m', 's', 'g', '▁a', 'j', 'd', '▁pr', '▁le', '▁professeur', '.']",19,19,-10.352081298828125,-10.297117534436678,,,,,0.8704020380973816,masked_lm
273,sms+spoken,Est-ce que tu peux envoyer le numéro du rendez-vous au bureau ?,Tu peux envoyer le num du rdv au bureau ?,1,sms abbreviation/contraction + spoken syntax/register,2,"sms, spoken",sms_graphic; spoken_register,0,"['▁Est', '-', 'ce', '▁que', '▁tu', '▁peux', '▁envoyer', '▁le', '▁numéro', '▁du', '▁rendez', '-', 'vous', '▁au', '▁bureau', '▁?']","['▁Tu', '▁peux', '▁envoyer', '▁le', '▁n', 'um', '▁du', '▁rdv', '▁au', '▁bureau', '▁?']",16,11,-10.354167938232422,-10.434561989524148,,,,,0.9538087844848633,masked_lm
274,sms+spoken,Il n'y a pas beaucoup de monde aujourd'hui au service.,Y a pas bcp de monde ajd au service.,1,sms abbreviation/contraction + spoken syntax/register,2,"sms, spoken",sms_graphic; spoken_register,0,"['▁Il', '▁n', ""'"", 'y', '▁a', '▁pas', '▁beaucoup', '▁de', '▁monde', '▁aujourd', ""'"", 'hui', '▁au', '▁service', '.']","['▁Y', '▁a', '▁pas', '▁bcp', '▁de', '▁monde', '▁a', 'j', 'd', '▁au', '▁service', '.']",15,12,-10.494868977864583,-10.348977406819662,,,,,0.745952844619751,masked_lm
275,sms+spoken,Nous ne pouvons pas confirmer le rendez-vous maintenant pour ce soir.,On peut pas confirmer le rdv maintenant pr ce soir.,1,sms abbreviation/contraction + spoken syntax/register,2,"sms, spoken",sms_graphic; spoken_register,0,"['▁Nous', '▁ne', '▁pouvons', '▁pas', '▁confirmer', '▁le', '▁rendez', '-', 'vous', '▁maintenant', '▁pour', '▁ce', '▁soir', '.']","['▁On', '▁peut', '▁pas', '▁confirmer', '▁le', '▁rdv', '▁maintenant', '▁pr', '▁ce', '▁soir', '.']",14,11,-10.391247340611049,-10.410152088512074,,,,,0.9259898662567139,masked_lm
276,sms+spoken,Nous allons partir dans quinze minutes pour le rendez-vous de ce matin.,On va partir dans 15 min pr le rdv de ce matin.,1,sms abbreviation/contraction + spoken syntax/register,2,"sms, spoken",sms_graphic; spoken_register,0,"['▁Nous', '▁allons', '▁partir', '▁dans', '▁quinze', '▁minutes', '▁pour', '▁le', '▁rendez', '-', 'vous', '▁de', '▁ce', '▁matin', '.']","['▁On', '▁va', '▁partir', '▁dans', '▁15', '▁min', '▁pr', '▁le', '▁rdv', '▁de', '▁ce', '▁matin', '.']",15,13,-10.382206217447917,-10.347806490384615,,,,,0.9214103817939758,masked_lm
277,sms+spoken,Je ne sais pas si quelqu'un a laissé un message aujourd'hui pour le directeur.,Je sais pas si qqn a laissé un msg ajd pr le directeur.,1,sms abbreviation/contraction + spoken syntax/register,2,"sms, spoken",sms_graphic; spoken_register,0,"['▁Je', '▁ne', '▁sais', '▁pas', '▁si', '▁quelqu', ""'"", 'un', '▁a', '▁laissé', '▁un', '▁message', '▁aujourd', ""'"", 'hui', '▁pour', '▁le', '▁directeur', '.']","['▁Je', '▁sais', '▁pas', '▁si', '▁qq', 'n', '▁a', '▁laissé', '▁un', '▁m', 's', 'g', '▁a', 'j', 'd', '▁pr', '▁le', '▁directeur', '.']",19,19,-10.365297819438734,-10.286791349712171,,,,,0.8788018226623535,masked_lm
278,sms+spoken,Est-ce que tu peux envoyer le numéro du rendez-vous maintenant ?,Tu peux envoyer le num du rdv maintenant ?,1,sms abbreviation/contraction + spoken syntax/register,2,"sms, spoken",sms_graphic; spoken_register,0,"['▁Est', '-', 'ce', '▁que', '▁tu', '▁peux', '▁envoyer', '▁le', '▁numéro', '▁du', '▁rendez', '-', 'vous', '▁maintenant', '▁?']","['▁Tu', '▁peux', '▁envoyer', '▁le', '▁n', 'um', '▁du', '▁rdv', '▁maintenant', '▁?']",15,10,-10.440140787760416,-10.600743103027344,,,,,0.9493165612220764,masked_lm
279,sms+spoken,Il n'y a pas beaucoup de monde aujourd'hui au bureau.,Y a pas bcp de monde ajd au bureau.,1,sms abbreviation/contraction + spoken syntax/register,2,"sms, spoken",sms_graphic; spoken_register,0,"['▁Il', '▁n', ""'"", 'y', '▁a', '▁pas', '▁beaucoup', '▁de', '▁monde', '▁aujourd', ""'"", 'hui', '▁au', '▁bureau', '.']","['▁Y', '▁a', '▁pas', '▁bcp', '▁de', '▁monde', '▁a', 'j', 'd', '▁au', '▁bureau', '.']",15,12,-10.462678019205729,-10.32431157430013,,,,,0.7227360010147095,masked_lm
280,sms+spoken,Nous ne pouvons pas confirmer le rendez-vous maintenant sans le message.,On peut pas confirmer le rdv maintenant sans le msg.,1,sms abbreviation/contraction + spoken syntax/register,2,"sms, spoken",sms_graphic; spoken_register,0,"['▁Nous', '▁ne', '▁pouvons', '▁pas', '▁confirmer', '▁le', '▁rendez', '-', 'vous', '▁maintenant', '▁sans', '▁le', '▁message', '.']","['▁On', '▁peut', '▁pas', '▁confirmer', '▁le', '▁rdv', '▁maintenant', '▁sans', '▁le', '▁m', 's', 'g', '.']",14,13,-10.401365007672991,-10.538107065054087,,,,,0.9507557153701782,masked_lm
281,sms+spoken,Nous allons partir dans quinze minutes pour le rendez-vous de ce soir.,On va partir dans 15 min pr le rdv de ce soir.,1,sms abbreviation/contraction + spoken syntax/register,2,"sms, spoken",sms_graphic; spoken_register,0,"['▁Nous', '▁allons', '▁partir', '▁dans', '▁quinze', '▁minutes', '▁pour', '▁le', '▁rendez', '-', 'vous', '▁de', '▁ce', '▁soir', '.']","['▁On', '▁va', '▁partir', '▁dans', '▁15', '▁min', '▁pr', '▁le', '▁rdv', '▁de', '▁ce', '▁soir', '.']",15,13,-10.328553263346354,-10.300607534555288,,,,,0.9160378575325012,masked_lm
282,sms+spoken,Je ne sais pas si quelqu'un a laissé un message aujourd'hui pour la salle.,Je sais pas si qqn a laissé un msg ajd pr la salle.,1,sms abbreviation/contraction + spoken syntax/register,2,"sms, spoken",sms_graphic; spoken_register,0,"['▁Je', '▁ne', '▁sais', '▁pas', '▁si', '▁quelqu', ""'"", 'un', '▁a', '▁laissé', '▁un', '▁message', '▁aujourd', ""'"", 'hui', '▁pour', '▁la', '▁salle', '.']","['▁Je', '▁sais', '▁pas', '▁si', '▁qq', 'n', '▁a', '▁laissé', '▁un', '▁m', 's', 'g', '▁a', 'j', 'd', '▁pr', '▁la', '▁salle', '.']",19,19,-10.346595362613076,-10.297609831157484,,,,,0.8824750185012817,masked_lm
283,sms+spoken,Est-ce que tu peux envoyer le numéro du rendez-vous ce soir ?,Tu peux envoyer le num du rdv ce soir ?,1,sms abbreviation/contraction + spoken syntax/register,2,"sms, spoken",sms_graphic; spoken_register,0,"['▁Est', '-', 'ce', '▁que', '▁tu', '▁peux', '▁envoyer', '▁le', '▁numéro', '▁du', '▁rendez', '-', 'vous', '▁ce', '▁soir', '▁?']","['▁Tu', '▁peux', '▁envoyer', '▁le', '▁n', 'um', '▁du', '▁rdv', '▁ce', '▁soir', '▁?']",16,11,-10.34482192993164,-10.472800514914773,,,,,0.9576734304428101,masked_lm
284,sms+spoken,Il n'y a pas beaucoup de monde aujourd'hui dans la salle.,Y a pas bcp de monde ajd dans la salle.,1,sms abbreviation/contraction + spoken syntax/register,2,"sms, spoken",sms_graphic; spoken_register,0,"['▁Il', '▁n', ""'"", 'y', '▁a', '▁pas', '▁beaucoup', '▁de', '▁monde', '▁aujourd', ""'"", 'hui', '▁dans', '▁la', '▁salle', '.']","['▁Y', '▁a', '▁pas', '▁bcp', '▁de', '▁monde', '▁a', 'j', 'd', '▁dans', '▁la', '▁salle', '.']",16,13,-10.490018844604492,-10.411873450646034,,,,,0.7680299878120422,masked_lm
285,sms+spoken,Nous ne pouvons pas confirmer le rendez-vous maintenant sans le numéro.,On peut pas confirmer le rdv maintenant sans le num.,1,sms abbreviation/contraction + spoken syntax/register,2,"sms, spoken",sms_graphic; spoken_register,0,"['▁Nous', '▁ne', '▁pouvons', '▁pas', '▁confirmer', '▁le', '▁rendez', '-', 'vous', '▁maintenant', '▁sans', '▁le', '▁numéro', '.']","['▁On', '▁peut', '▁pas', '▁confirmer', '▁le', '▁rdv', '▁maintenant', '▁sans', '▁le', '▁n', 'um', '.']",14,12,-10.459304809570312,-10.50478490193685,,,,,0.9542736411094666,masked_lm
286,sms+spoken,Nous allons partir dans quinze minutes pour le rendez-vous de demain.,On va partir dans 15 min pr le rdv de demain.,1,sms abbreviation/contraction + spoken syntax/register,2,"sms, spoken",sms_graphic; spoken_register,0,"['▁Nous', '▁allons', '▁partir', '▁dans', '▁quinze', '▁minutes', '▁pour', '▁le', '▁rendez', '-', 'vous', '▁de', '▁demain', '.']","['▁On', '▁va', '▁partir', '▁dans', '▁15', '▁min', '▁pr', '▁le', '▁rdv', '▁de', '▁demain', '.']",14,12,-10.413441249302455,-10.433682759602865,,,,,0.9083922505378723,masked_lm
287,sms+spoken,Je ne sais pas si quelqu'un a laissé un message aujourd'hui pour le dossier.,Je sais pas si qqn a laissé un msg ajd pr le dossier.,1,sms abbreviation/contraction + spoken syntax/register,2,"sms, spoken",sms_graphic; spoken_register,0,"['▁Je', '▁ne', '▁sais', '▁pas', '▁si', '▁quelqu', ""'"", 'un', '▁a', '▁laissé', '▁un', '▁message', '▁aujourd', ""'"", 'hui', '▁pour', '▁le', '▁dossier', '.']","['▁Je', '▁sais', '▁pas', '▁si', '▁qq', 'n', '▁a', '▁laissé', '▁un', '▁m', 's', 'g', '▁a', 'j', 'd', '▁pr', '▁le', '▁dossier', '.']",19,19,-10.355908042506167,-10.294064973530016,,,,,0.8759014010429382,masked_lm
288,sms+spoken,Est-ce que tu peux envoyer le numéro du rendez-vous demain matin ?,Tu peux envoyer le num du rdv demain matin ?,1,sms abbreviation/contraction + spoken syntax/register,2,"sms, spoken",sms_graphic; spoken_register,0,"['▁Est', '-', 'ce', '▁que', '▁tu', '▁peux', '▁envoyer', '▁le', '▁numéro', '▁du', '▁rendez', '-', 'vous', '▁demain', '▁matin', '▁?']","['▁Tu', '▁peux', '▁envoyer', '▁le', '▁n', 'um', '▁du', '▁rdv', '▁demain', '▁matin', '▁?']",16,11,-10.336755752563477,-10.446117054332387,,,,,0.955588698387146,masked_lm
289,sms+spoken,Il n'y a pas beaucoup de monde aujourd'hui au rendez-vous.,Y a pas bcp de monde ajd au rdv.,1,sms abbreviation/contraction + spoken syntax/register,2,"sms, spoken",sms_graphic; spoken_register,0,"['▁Il', '▁n', ""'"", 'y', '▁a', '▁pas', '▁beaucoup', '▁de', '▁monde', '▁aujourd', ""'"", 'hui', '▁au', '▁rendez', '-', 'vous', '.']","['▁Y', '▁a', '▁pas', '▁bcp', '▁de', '▁monde', '▁a', 'j', 'd', '▁au', '▁rdv', '.']",17,12,-10.46236015768612,-10.387105941772461,,,,,0.7692112326622009,masked_lm
290,sms+spoken,Nous ne pouvons pas confirmer le rendez-vous maintenant avant midi.,On peut pas confirmer le rdv maintenant avant midi.,1,sms abbreviation/contraction + spoken syntax/register,2,"sms, spoken",sms_graphic; spoken_register,0,"['▁Nous', '▁ne', '▁pouvons', '▁pas', '▁confirmer', '▁le', '▁rendez', '-', 'vous', '▁maintenant', '▁avant', '▁midi', '.']","['▁On', '▁peut', '▁pas', '▁confirmer', '▁le', '▁rdv', '▁maintenant', '▁avant', '▁midi', '.']",13,10,-10.473668025090145,-10.574967956542968,,,,,0.9542405605316162,masked_lm
291,sms+spoken,Nous allons partir dans quinze minutes pour le rendez-vous du bureau.,On va partir dans 15 min pr le rdv du bureau.,1,sms abbreviation/contraction + spoken syntax/register,2,"sms, spoken",sms_graphic; spoken_register,0,"['▁Nous', '▁allons', '▁partir', '▁dans', '▁quinze', '▁minutes', '▁pour', '▁le', '▁rendez', '-', 'vous', '▁du', '▁bureau', '.']","['▁On', '▁va', '▁partir', '▁dans', '▁15', '▁min', '▁pr', '▁le', '▁rdv', '▁du', '▁bureau', '.']",14,12,-10.390053885323661,-10.38489023844401,,,,,0.9075781106948853,masked_lm
292,sms+spoken,Je ne sais pas si quelqu'un a laissé un message aujourd'hui pour le groupe.,Je sais pas si qqn a laissé un msg ajd pr le groupe.,1,sms abbreviation/contraction + spoken syntax/register,2,"sms, spoken",sms_graphic; spoken_register,0,"['▁Je', '▁ne', '▁sais', '▁pas', '▁si', '▁quelqu', ""'"", 'un', '▁a', '▁laissé', '▁un', '▁message', '▁aujourd', ""'"", 'hui', '▁pour', '▁le', '▁groupe', '.']","['▁Je', '▁sais', '▁pas', '▁si', '▁qq', 'n', '▁a', '▁laissé', '▁un', '▁m', 's', 'g', '▁a', 'j', 'd', '▁pr', '▁le', '▁groupe', '.']",19,19,-10.297048468338815,-10.251924213610197,,,,,0.860180675983429,masked_lm
293,sms+spoken,Est-ce que tu peux envoyer le numéro du rendez-vous au groupe ?,Tu peux envoyer le num du rdv au groupe ?,1,sms abbreviation/contraction + spoken syntax/register,2,"sms, spoken",sms_graphic; spoken_register,0,"['▁Est', '-', 'ce', '▁que', '▁tu', '▁peux', '▁envoyer', '▁le', '▁numéro', '▁du', '▁rendez', '-', 'vous', '▁au', '▁groupe', '▁?']","['▁Tu', '▁peux', '▁envoyer', '▁le', '▁n', 'um', '▁du', '▁rdv', '▁au', '▁groupe', '▁?']",16,11,-10.283014297485352,-10.35786923495206,,,,,0.95101398229599,masked_lm
294,sms+spoken,Il n'y a pas beaucoup de monde aujourd'hui dans le bus.,Y a pas bcp de monde ajd dans le bus.,1,sms abbreviation/contraction + spoken syntax/register,2,"sms, spoken",sms_graphic; spoken_register,0,"['▁Il', '▁n', ""'"", 'y', '▁a', '▁pas', '▁beaucoup', '▁de', '▁monde', '▁aujourd', ""'"", 'hui', '▁dans', '▁le', '▁bus', '.']","['▁Y', '▁a', '▁pas', '▁bcp', '▁de', '▁monde', '▁a', 'j', 'd', '▁dans', '▁le', '▁bus', '.']",16,13,-10.50894546508789,-10.433077298677885,,,,,0.744208574295044,masked_lm
295,sms+spoken,Nous ne pouvons pas confirmer le rendez-vous maintenant pour demain.,On peut pas confirmer le rdv maintenant pr demain.,1,sms abbreviation/contraction + spoken syntax/register,2,"sms, spoken",sms_graphic; spoken_register,0,"['▁Nous', '▁ne', '▁pouvons', '▁pas', '▁confirmer', '▁le', '▁rendez', '-', 'vous', '▁maintenant', '▁pour', '▁demain', '.']","['▁On', '▁peut', '▁pas', '▁confirmer', '▁le', '▁rdv', '▁maintenant', '▁pr', '▁demain', '.']",13,10,-10.481273944561298,-10.47889404296875,,,,,0.9201237559318542,masked_lm
296,sms+spoken,Nous allons partir dans quinze minutes pour le rendez-vous du service.,On va partir dans 15 min pr le rdv du service.,1,sms abbreviation/contraction + spoken syntax/register,2,"sms, spoken",sms_graphic; spoken_register,0,"['▁Nous', '▁allons', '▁partir', '▁dans', '▁quinze', '▁minutes', '▁pour', '▁le', '▁rendez', '-', 'vous', '▁du', '▁service', '.']","['▁On', '▁va', '▁partir', '▁dans', '▁15', '▁min', '▁pr', '▁le', '▁rdv', '▁du', '▁service', '.']",14,12,-10.399176461356026,-10.358449300130209,,,,,0.9202269315719604,masked_lm
297,sms+spoken,Je ne sais pas si quelqu'un a laissé un message aujourd'hui pour le professeur.,Je sais pas si qqn a laissé un msg ajd pr le professeur.,1,sms abbreviation/contraction + spoken syntax/register,2,"sms, spoken",sms_graphic; spoken_register,0,"['▁Je', '▁ne', '▁sais', '▁pas', '▁si', '▁quelqu', ""'"", 'un', '▁a', '▁laissé', '▁un', '▁message', '▁aujourd', ""'"", 'hui', '▁pour', '▁le', '▁professeur', '.']","['▁Je', '▁sais', '▁pas', '▁si', '▁qq', 'n', '▁a', '▁laissé', '▁un', '▁m', 's', 'g', '▁a', 'j', 'd', '▁pr', '▁le', '▁professeur', '.']",19,19,-10.352081298828125,-10.297117534436678,,,,,0.8704020380973816,masked_lm
298,sms+spoken,Est-ce que tu peux envoyer le numéro du rendez-vous au bureau ?,Tu peux envoyer le num du rdv au bureau ?,1,sms abbreviation/contraction + spoken syntax/register,2,"sms, spoken",sms_graphic; spoken_register,0,"['▁Est', '-', 'ce', '▁que', '▁tu', '▁peux', '▁envoyer', '▁le', '▁numéro', '▁du', '▁rendez', '-', 'vous', '▁au', '▁bureau', '▁?']","['▁Tu', '▁peux', '▁envoyer', '▁le', '▁n', 'um', '▁du', '▁rdv', '▁au', '▁bureau', '▁?']",16,11,-10.354167938232422,-10.434561989524148,,,,,0.9538087844848633,masked_lm
299,sms+spoken,Il n'y a pas beaucoup de monde aujourd'hui au service.,Y a pas bcp de monde ajd au service.,1,sms abbreviation/contraction + spoken syntax/register,2,"sms, spoken",sms_graphic; spoken_register,0,"['▁Il', '▁n', ""'"", 'y', '▁a', '▁pas', '▁beaucoup', '▁de', '▁monde', '▁aujourd', ""'"", 'hui', '▁au', '▁service', '.']","['▁Y', '▁a', '▁pas', '▁bcp', '▁de', '▁monde', '▁a', 'j', 'd', '▁au', '▁service', '.']",15,12,-10.494868977864583,-10.348977406819662,,,,,0.745952844619751,masked_lm
300,sms+spoken,Nous ne pouvons pas confirmer le rendez-vous maintenant pour ce soir.,On peut pas confirmer le rdv maintenant pr ce soir.,1,sms abbreviation/contraction + spoken syntax/register,2,"sms, spoken",sms_graphic; spoken_register,0,"['▁Nous', '▁ne', '▁pouvons', '▁pas', '▁confirmer', '▁le', '▁rendez', '-', 'vous', '▁maintenant', '▁pour', '▁ce', '▁soir', '.']","['▁On', '▁peut', '▁pas', '▁confirmer', '▁le', '▁rdv', '▁maintenant', '▁pr', '▁ce', '▁soir', '.']",14,11,-10.391247340611049,-10.410152088512074,,,,,0.9259898662567139,masked_lm
301,verlan+sms+spoken,Je ne sais pas pourquoi cette femme est bizarre avant le rendez-vous d'aujourd'hui.,Je sais pas pk cette meuf est zarbi avant le rdv d'ajd.,1,verlan lexical substitution + sms abbreviation/contraction + spoken syntax/register,3,"verlan, sms, spoken",verlan_lexical; sms_graphic; spoken_register,0,"['▁Je', '▁ne', '▁sais', '▁pas', '▁pourquoi', '▁cette', '▁femme', '▁est', '▁bizarre', '▁avant', '▁le', '▁rendez', '-', 'vous', '▁d', ""'"", 'aujourd', ""'"", 'hui', '.']","['▁Je', '▁sais', '▁pas', '▁p', 'k', '▁cette', '▁me', 'uf', '▁est', '▁', 'zar', 'bi', '▁avant', '▁le', '▁rdv', '▁d', ""'"", 'aj', 'd', '.']",20,20,-10.313619995117188,-10.406385040283203,,,,,0.902163028717041,masked_lm
302,verlan+sms+spoken,Nous allons voir cette femme à la fête dans quinze minutes.,On va voir cette meuf à la teuf dans 15 min.,1,verlan lexical substitution + sms abbreviation/contraction + spoken syntax/register,3,"verlan, sms, spoken",verlan_lexical; sms_graphic; spoken_register,0,"['▁Nous', '▁allons', '▁voir', '▁cette', '▁femme', '▁à', '▁la', '▁fête', '▁dans', '▁quinze', '▁minutes', '.']","['▁On', '▁va', '▁voir', '▁cette', '▁me', 'uf', '▁à', '▁la', '▁te', 'uf', '▁dans', '▁15', '▁min', '.']",12,14,-10.389715830485025,-10.396939958844866,,,,,0.9452496767044067,masked_lm
303,verlan+sms+spoken,Ce n'est pas cette femme qui envoie le message du rendez-vous aujourd'hui.,C'est pas cette meuf qui envoie le msg du rdv ajd.,1,verlan lexical substitution + sms abbreviation/contraction + spoken syntax/register,3,"verlan, sms, spoken",verlan_lexical; sms_graphic; spoken_register,0,"['▁Ce', '▁n', ""'"", 'est', '▁pas', '▁cette', '▁femme', '▁qui', '▁envoie', '▁le', '▁message', '▁du', '▁rendez', '-', 'vous', '▁aujourd', ""'"", 'hui', '.']","['▁C', ""'"", 'est', '▁pas', '▁cette', '▁me', 'uf', '▁qui', '▁envoie', '▁le', '▁m', 's', 'g', '▁du', '▁rdv', '▁a', 'j', 'd', '.']",19,19,-10.478164672851562,-10.467805561266447,,,,,0.923783004283905,masked_lm
304,verlan+sms+spoken,Il n'y a pas de fête chez cette femme aujourd'hui.,Y a pas de teuf chez cette meuf ajd.,1,verlan lexical substitution + sms abbreviation/contraction + spoken syntax/register,3,"verlan, sms, spoken",verlan_lexical; sms_graphic; spoken_register,0,"['▁Il', '▁n', ""'"", 'y', '▁a', '▁pas', '▁de', '▁fête', '▁chez', '▁cette', '▁femme', '▁aujourd', ""'"", 'hui', '.']","['▁Y', '▁a', '▁pas', '▁de', '▁te', 'uf', '▁chez', '▁cette', '▁me', 'uf', '▁a', 'j', 'd', '.']",15,14,-10.356150309244791,-10.406853812081474,,,,,0.8554039597511292,masked_lm
305,verlan+sms+spoken,Est-ce que tu peux envoyer le numéro du rendez-vous à cette femme ?,Tu peux envoyer le num du rdv à cette meuf ?,1,verlan lexical substitution + sms abbreviation/contraction + spoken syntax/register,3,"verlan, sms, spoken",verlan_lexical; sms_graphic; spoken_register,0,"['▁Est', '-', 'ce', '▁que', '▁tu', '▁peux', '▁envoyer', '▁le', '▁numéro', '▁du', '▁rendez', '-', 'vous', '▁à', '▁cette', '▁femme', '▁?']","['▁Tu', '▁peux', '▁envoyer', '▁le', '▁n', 'um', '▁du', '▁rdv', '▁à', '▁cette', '▁me', 'uf', '▁?']",17,13,-10.313550163717832,-10.488526564378004,,,,,0.9569954872131348,masked_lm
306,verlan+sms+spoken,Je ne sais pas pourquoi ta mère est énervée avant le rendez-vous d'aujourd'hui.,Je sais pas pk ta reum est vénère avant le rdv d'ajd.,1,verlan lexical substitution + sms abbreviation/contraction + spoken syntax/register,3,"verlan, sms, spoken",verlan_lexical; sms_graphic; spoken_register,0,"['▁Je', '▁ne', '▁sais', '▁pas', '▁pourquoi', '▁ta', '▁mère', '▁est', '▁énervé', 'e', '▁avant', '▁le', '▁rendez', '-', 'vous', '▁d', ""'"", 'aujourd', ""'"", 'hui', '.']","['▁Je', '▁sais', '▁pas', '▁p', 'k', '▁ta', '▁re', 'um', '▁est', '▁vé', 'n', 'ère', '▁avant', '▁le', '▁rdv', '▁d', ""'"", 'aj', 'd', '.']",21,20,-10.364667619977679,-10.275419616699219,,,,,0.794446587562561,masked_lm
307,verlan+sms+spoken,Nous allons voir ta mère à la fête dans quinze minutes.,On va voir ta reum à la teuf dans 15 min.,1,verlan lexical substitution + sms abbreviation/contraction + spoken syntax/register,3,"verlan, sms, spoken",verlan_lexical; sms_graphic; spoken_register,0,"['▁Nous', '▁allons', '▁voir', '▁ta', '▁mère', '▁à', '▁la', '▁fête', '▁dans', '▁quinze', '▁minutes', '.']","['▁On', '▁va', '▁voir', '▁ta', '▁re', 'um', '▁à', '▁la', '▁te', 'uf', '▁dans', '▁15', '▁min', '.']",12,14,-10.449337005615234,-10.375291006905693,,,,,0.901252806186676,masked_lm
308,verlan+sms+spoken,Ce n'est pas ta mère qui envoie le message du rendez-vous aujourd'hui.,C'est pas ta reum qui envoie le msg du rdv ajd.,1,verlan lexical substitution + sms abbreviation/contraction + spoken syntax/register,3,"verlan, sms, spoken",verlan_lexical; sms_graphic; spoken_register,0,"['▁Ce', '▁n', ""'"", 'est', '▁pas', '▁ta', '▁mère', '▁qui', '▁envoie', '▁le', '▁message', '▁du', '▁rendez', '-', 'vous', '▁aujourd', ""'"", 'hui', '.']","['▁C', ""'"", 'est', '▁pas', '▁ta', '▁re', 'um', '▁qui', '▁envoie', '▁le', '▁m', 's', 'g', '▁du', '▁rdv', '▁a', 'j', 'd', '.']",19,19,-10.52487584164268,-10.427874113384046,,,,,0.8946959376335144,masked_lm
309,verlan+sms+spoken,Il n'y a pas de fête chez ta mère aujourd'hui.,Y a pas de teuf chez ta reum ajd.,1,verlan lexical substitution + sms abbreviation/contraction + spoken syntax/register,3,"verlan, sms, spoken",verlan_lexical; sms_graphic; spoken_register,0,"['▁Il', '▁n', ""'"", 'y', '▁a', '▁pas', '▁de', '▁fête', '▁chez', '▁ta', '▁mère', '▁aujourd', ""'"", 'hui', '.']","['▁Y', '▁a', '▁pas', '▁de', '▁te', 'uf', '▁chez', '▁ta', '▁re', 'um', '▁a', 'j', 'd', '.']",15,14,-10.414007568359375,-10.326610020228795,,,,,0.7570322155952454,masked_lm
310,verlan+sms+spoken,Est-ce que tu peux envoyer le numéro du rendez-vous à ta mère ?,Tu peux envoyer le num du rdv à ta reum ?,1,verlan lexical substitution + sms abbreviation/contraction + spoken syntax/register,3,"verlan, sms, spoken",verlan_lexical; sms_graphic; spoken_register,0,"['▁Est', '-', 'ce', '▁que', '▁tu', '▁peux', '▁envoyer', '▁le', '▁numéro', '▁du', '▁rendez', '-', 'vous', '▁à', '▁ta', '▁mère', '▁?']","['▁Tu', '▁peux', '▁envoyer', '▁le', '▁n', 'um', '▁du', '▁rdv', '▁à', '▁ta', '▁re', 'um', '▁?']",17,13,-10.346042408662683,-10.367796677809496,,,,,0.9228927493095398,masked_lm
311,verlan+sms+spoken,Je ne sais pas pourquoi mon frère est louche avant le rendez-vous d'aujourd'hui.,Je sais pas pk mon reuf est chelou avant le rdv d'ajd.,1,verlan lexical substitution + sms abbreviation/contraction + spoken syntax/register,3,"verlan, sms, spoken",verlan_lexical; sms_graphic; spoken_register,0,"['▁Je', '▁ne', '▁sais', '▁pas', '▁pourquoi', '▁mon', '▁frère', '▁est', '▁l', 'ouche', '▁avant', '▁le', '▁rendez', '-', 'vous', '▁d', ""'"", 'aujourd', ""'"", 'hui', '.']","['▁Je', '▁sais', '▁pas', '▁p', 'k', '▁mon', '▁re', 'uf', '▁est', '▁che', 'lou', '▁avant', '▁le', '▁rdv', '▁d', ""'"", 'aj', 'd', '.']",21,19,-10.352998279389881,-10.277871382863898,,,,,0.8756067156791687,masked_lm
312,verlan+sms+spoken,Nous allons voir mon frère à la fête dans quinze minutes.,On va voir mon reuf à la teuf dans 15 min.,1,verlan lexical substitution + sms abbreviation/contraction + spoken syntax/register,3,"verlan, sms, spoken",verlan_lexical; sms_graphic; spoken_register,0,"['▁Nous', '▁allons', '▁voir', '▁mon', '▁frère', '▁à', '▁la', '▁fête', '▁dans', '▁quinze', '▁minutes', '.']","['▁On', '▁va', '▁voir', '▁mon', '▁re', 'uf', '▁à', '▁la', '▁te', 'uf', '▁dans', '▁15', '▁min', '.']",12,14,-10.396705627441406,-10.329463413783483,,,,,0.9148176908493042,masked_lm
313,verlan+sms+spoken,Ce n'est pas mon frère qui envoie le message du rendez-vous aujourd'hui.,C'est pas mon reuf qui envoie le msg du rdv ajd.,1,verlan lexical substitution + sms abbreviation/contraction + spoken syntax/register,3,"verlan, sms, spoken",verlan_lexical; sms_graphic; spoken_register,0,"['▁Ce', '▁n', ""'"", 'est', '▁pas', '▁mon', '▁frère', '▁qui', '▁envoie', '▁le', '▁message', '▁du', '▁rendez', '-', 'vous', '▁aujourd', ""'"", 'hui', '.']","['▁C', ""'"", 'est', '▁pas', '▁mon', '▁re', 'uf', '▁qui', '▁envoie', '▁le', '▁m', 's', 'g', '▁du', '▁rdv', '▁a', 'j', 'd', '.']",19,19,-10.472033852025083,-10.413238525390625,,,,,0.8989988565444946,masked_lm
